sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,props_gpt,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency
4419,[16],"Meanwhile, Democrat election officials are marking ballots themselves and “finding” boxes of them everywhere to try to get him to victory, and when confronted about that, Gillum says, “Every vote must be counted.”",Aspect,"['progressive', 'simple']","['progressive', 'simple']",['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the actions of Democrat election officials and Gillum.""
}",['simple'],"{
  ""Properties"": [
    ""progressive""
  ],
  ""Explanation"": ""The use of 'are marking' and 'finding' indicates an ongoing or incomplete action, suggesting the progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The use of the simple aspect is seen in the phrase 'Every vote must be counted' as it expresses a simple fact. The progressive aspect is observed in 'are marking' and 'finding' as they denote ongoing or habitual actions.""
}","['simple', 'progressive']",0
4427,[16],It is over.,Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The statement 'It is over' expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence 'It is over.' expresses a simple fact without any indication of completion, ongoingness, or repetition.""
}",['simple'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The verb 'is' indicates the present tense, and 'over' indicates a completed action, suggesting a perfect aspect.""
}",['perfect'],0
4430,[16],You really don't need to know anything.,Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any specific aspect, tense, or completion of the action.""
}",['simple'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of the verb 'need' in the progressive form 'don't need' indicates an ongoing or habitual action.""
}",['progressive'],"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],0
4431,[16],“I had no way to see into his mind.,Aspect,['simple'],['simple'],['simple'],['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The sentence 'I had no way to see into his mind' uses the perfect aspect to express a completed action in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there is no longer a way to see into his mind.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates that the action of not having a way to see into his mind is completed before a certain point in the past.""
}",['perfect'],1
4434,[ 8 16],No more games.,Aspect,,,['simple'],[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence 'No more games' expresses a simple fact without any indication of completion, ongoing action, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence 'No more games' expresses a simple fact without indicating any ongoing, completed, or habitual action.""
}",['simple'],"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The statement 'No more games.' expresses a simple fact without any indication of completion, ongoingness, or habitual action.""
}",['simple'],1
4436,[16],“So what if this code is a gun?”,Aspect,['simple'],['simple'],['simple'],[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without any indication of completion, ongoingness, or duration.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The statement expresses a simple fact without indicating completion, ongoing action, or habitual action.""
}",['simple'],1
4439,[17],Two guys on my ship did the same thing and weren’t treated as criminals.,Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact (two guys did the same thing) and indicates a completed action ('weren't treated as criminals').""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about what happened in the past without emphasizing the completion or ongoing nature of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoing action, or the end of an ongoing action.""
}",['simple'],0
4440,[17],Once again the media are blaming the messenger instead of dealing with Islamic violence.,Aspect,['progressive'],['progressive'],['progressive'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without any indication of ongoing, completed, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the media blaming the messenger.""
}",['simple'],1
4448,[17],"@Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom.",Aspect,"['progressive', 'simple']","['progressive', 'simple']",['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact (an imperative statement) without any indication of completion or ongoing nature of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The tweet expresses a simple fact without indicating the completion, ongoing nature, or duration of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The statement 'focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom' expresses a simple fact.""
}",['simple'],1
4452,[17],"Juanita Broaddrick, who accused Bill Clinton of rape — and who’s never ever recanted her story, in all the years she’s made the accusation — had a blunt message for Sen. Dianna Feinstein about the supposed “due process” that needs to be given to Brett Kavanaugh’s accuser, and it’s one that goes like this: Where was mine?",Aspect,"['simple', 'perfect']","['simple', 'perfect']",['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence 'Juanita Broaddrick...had a blunt message...' expresses a simple fact without indicating completion, ongoingness, or perfection of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about Juanita Broaddrick's accusation of Bill Clinton without any emphasis on the completion, ongoing nature, or duration of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence 'Juanita Broaddrick ... had a blunt message' expresses a simple fact.""
}",['simple'],1
4457,[17],"The enemy to great power is not the likes of the Taliban, it is us.",Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact with no indication of completion, ongoingness, or repetition.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence expresses a simple fact ('The enemy to great power is not the likes of the Taliban') and also refers to an ongoing or habitual action ('it is us').""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],0
4458,[ 8 17],"They want to prosecute Assange and maybe hang him from the rafters in Congress, but what about Judith Miller and The New York Times lying the West into war?",Aspect,['simple'],"['progressive', 'simple']",['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence is expressing a simple fact about the current situation without focusing on the completion or duration of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the desire to prosecute Assange and the accusation against Judith Miller and The New York Times.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating a completed action or an ongoing, habitual, or incomplete action.""
}",['simple'],1
4466,[17],But Shapira would be wise to follow his own advice because he himself is guilty of what he accuses others of.,Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about Shapira potentially following his own advice. There are no indications of completed or ongoing actions.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact, without indicating any specific timeframe or duration of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact that Shapira would be wise to follow his own advice.""
}",['simple'],1
