sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y,gpt3.5_consistency_y,gpt3.5_majority
12371,[],The ever growing global list of Bishops and Cardinals that have preyed on /and or covered up the sexual abuse of minors and seminarians over the last 60 years continues to enrage the laity.,Aspect,"['simple', 'perfect']","['simple', 'perfect']",['simple'],FALSE,,[],,[],,[],,"['simple', 'perfect']",['progressive'],-1,['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'continues' indicates an ongoing or incomplete action, suggesting the persistence of the issue over time.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'continues' indicates an ongoing or continuous action, fitting the progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The verb 'continues' indicates an ongoing and habitual action, suggesting the use of progressive aspect. The sentence expresses a simple fact about a continuous action.""
}","['simple', 'progressive']",FALSE,
12467,[],"U.S. politics have indeed been coarsened, with Trump playing a lead role.",Aspect,['perfect'],"['progressive', 'perfect']","['progressive', 'perfect']",FALSE,,[],,[],,[],,"['progressive', 'perfect']",['simple'],-1,['simple'],"{
  ""Properties"": [""perfect progressive""],
  ""Explanation"": ""The use of 'have been coarsened' indicates an ongoing action that has been completed up to the present moment, suggesting a perfect progressive aspect.""
}",['perfect_progressive'],"{
  ""Properties"": [""perfect progressive""],
  ""Explanation"": ""The use of 'have been' indicates a completed and ongoing action of the coarsening of U.S. politics, with a focus on the end result up to the present moment.""
}",['perfect_progressive'],"{
  ""Properties"": [""perfect progressive""],
  ""Explanation"": ""The use of 'have been' indicates a completed ongoing action, suggesting the perfect progressive aspect.""
}",['perfect_progressive'],TRUE,
12751,[],"To keep up everyone’s morale, the museum staff, while bombs were falling and they and their patrons were equally starving, continued to give tours and lectures, describing perfectly the artworks that had been removed.",Aspect,"['simple', 'progressive', 'perfect']","['progressive', 'perfect']",['simple'],FALSE,,[],,[],,[],,"['simple', 'progressive', 'perfect']",['progressive'],0,['progressive'],"{
  ""Properties"": [""progressive"", ""perfect""],
  ""Explanation"": ""The sentence contains the progressive aspect with 'were falling' and 'were starving' to express ongoing and incomplete action. It also contains the perfect aspect with 'had been removed' to express a completed action.""
}","['progressive', 'perfect']","{
  ""Properties"": [""progressive"", ""perfect""],
  ""Explanation"": ""The use of 'continued' indicates an ongoing or habitual action, which aligns with the progressive aspect. Additionally, 'had been' describes a completed action, indicating the perfect aspect.""
}","['progressive', 'perfect']","{
  ""Properties"": [""progressive"", ""perfect""],
  ""Explanation"": ""The use of 'continued to give' indicates ongoing or habitual action, which aligns with the progressive aspect. The word 'had been removed' indicates a completed action, aligning with the perfect aspect.""
}","['progressive', 'perfect']",TRUE,
12935,[],"An organization that hands out the Emma Lazarus Award, named after a passionate Zionist, at its posh dinners is hosting attacks on the existence of Israel.",Aspect,"['simple', 'progressive']",['progressive'],['progressive'],FALSE,,[],,[],,[],,['progressive'],['simple'],-1,['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence is using the simple aspect to express a simple fact about the organization and its actions.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the organization hosting attacks on the existence of Israel.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the organization hosting attacks on the existence of Israel. There are no indications of completed, ongoing, or habitual actions.""
}",['simple'],TRUE,
13196,[],"As we shall see, the document is what I’ve called above a “chopping block”.",Aspect,"['simple', 'perfect']","['simple', 'perfect']",['simple'],FALSE,,[],,[],,[],,"['simple', 'perfect']",['simple'],0,['simple'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'what I've called' indicates a completed action, suggesting the perfect aspect.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'have' in 'I've called' indicates a completed action, suggesting the perfect aspect.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'what I’ve called' indicates a completed action, as the speaker has already named the document a 'chopping block'.""
}",['perfect'],TRUE,
13225,[],"It is the Federation that now has the power to monitor for compliance with the rules, to report non-compliance to the Holy See, to make new foundations and, apparently, to “encourage” individual monasteries to “communicate” their goods.",Aspect,['simple'],['simple'],['simple'],TRUE,,[],,[],,[],,['simple'],"['simple', 'perfect']",0,"['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence is expressing a simple fact about the Federation having the power to monitor compliance, report non-compliance, and encourage communication of goods.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or perfectivity.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The use of 'has' indicates a simple fact, and the use of 'to make' and 'to encourage' indicates ongoing or habitual actions.""
}","['simple', 'progressive']",FALSE,
13483,[],"Before the sale, Paddock told him ""that he was going to go out to the desert and put on a light show"" with the ammunition -- that he was ""going to go out and shoot it at night with friends.""",Aspect,"['simple', 'progressive']","['simple', 'progressive']",['simple'],FALSE,,[],,[],,[],,"['simple', 'progressive']","['simple', 'progressive']",1,"['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about what Paddock told someone before the sale.""
}",['simple'],"{
  ""Properties"": [
    ""simple"",
    ""progressive""
  ],
  ""Explanation"": ""The example contains simple aspect, expressing a simple fact, and progressive aspect, expressing an ongoing or habitual action.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The text includes a simple statement of fact ('Paddock told him') and also expresses an ongoing or habitual action ('going to go out and shoot it at night with friends').""
}","['simple', 'progressive']",FALSE,
13573,[],I am not a fan of Donald Trump.,Aspect,['simple'],['simple'],['simple'],TRUE,,[],,[],,[],,['simple'],[],-1,[],"{
  ""Properties"": [],
  ""Explanation"": ""The sentence is a simple expression of a personal opinion and does not involve any aspectual properties."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a state of being or opinion.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The sentence expresses a simple fact with no indication of a completed, ongoing, or habitual action.""
}",[],TRUE,
14016,[],Other Hondurans are leaving the country to join the caravan of illegal immigrants attempting to illegally enter the United States against president Trump’s wishes.,Aspect,['progressive'],['progressive'],['progressive'],TRUE,,[],,[],,[],,['progressive'],['progressive'],1,['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are leaving' indicates an ongoing or habitual action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are leaving' indicates an ongoing or habitual action, which aligns with the progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are leaving' indicates an ongoing or habitual action, which fits the progressive aspect.""
}",['progressive'],TRUE,
14038,[],And in Russia.,Aspect,[],[],[],TRUE,"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any aspect properties as it is not a complete sentence and does not describe any specific action.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any verb forms that indicate aspect. It is a simple statement with no indication of completion, ongoingness, or habitualness.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text is a simple statement without any indication of completion, ongoingness, or habitual action.""
}",[],,[],[],1,[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express an action or event."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any verifiable verb that would indicate the use of aspect properties.""
}",[],"{
  ""Properties"": [""none""],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express a simple, completed, ongoing, habitual, or end of an ongoing action.""
}",['none'],FALSE,
14356,[],"The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.",Aspect,"['simple', 'progressive']","['simple', 'progressive']","['simple', 'progressive']",TRUE,,[],,[],,[],,"['simple', 'progressive']",['simple'],0,['simple'],"{
  ""Properties"": [
    ""simple""
  ],
  ""Explanation"": ""The sentence expresses a simple fact about the current situation, with no specific emphasis on completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of the progressive aspect 'are going' indicates an ongoing or incomplete action of the review process.""
}",['progressive'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating whether the action is completed, ongoing, or in a state of progress."" 
}",['simple'],FALSE,
14506,[],"When asked about the threats, Haig said, “I’ve had people screaming they want me to die through my front door.""",Aspect,"['simple', 'perfect']","['simple', 'progressive', 'perfect']","['simple', 'perfect']",FALSE,,[],,[],,[],,"['simple', 'perfect']",['simple'],0,['simple'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'I've had' indicates a completed action in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect"", ""progressive""],
  ""Explanation"": ""The use of 'I've had' indicates a completed action in the perfect aspect, and 'screaming' indicates an ongoing or habitual action in the progressive aspect.""
}","['perfect', 'progressive']","{
  ""Properties"": [""perfect progressive""],
  ""Explanation"": ""The use of 'I've had' indicates the completion of the action of having people screaming threats through the front door, making it an example of the perfect progressive aspect.""
}",['perfect_progressive'],FALSE,
